Question,Location,Location code,Answer,Count
hh_size,,222,11,0
hh_size,,222,10,2
hh_size,,222,39,0
hh_size,,222,38,0
hh_size,,222,15,0
hh_size,,222,14,3
hh_size,,222,17,0
hh_size,,222,16,0
hh_size,,222,19,0
hh_size,,222,18,0
hh_size,,222,31,0
hh_size,,222,30,0
hh_size,,222,37,0
hh_size,,222,50,0
hh_size,,222,35,0
hh_size,,222,34,0
hh_size,,222,33,0
hh_size,,222,32,0
hh_size,,341,,0
hh_size,,341,36,0
hh_size,,341,24,0
hh_size,,341,25,0
hh_size,,341,26,0
hh_size,,341,27,0
hh_size,,341,20,0
hh_size,,341,21,0
hh_size,,341,22,0
hh_size,,341,23,0
hh_size,,341,47,0
hh_size,,341,45,0
hh_size,,341,28,0
hh_size,,341,29,0
hh_size,,341,40,0
hh_size,,341,41,0
hh_size,,341,1,4
hh_size,,341,3,8
hh_size,,341,2,4
hh_size,,341,5,45
hh_size,,341,4,24
hh_size,,341,7,23
hh_size,,341,6,16
hh_size,,341,9,12
hh_size,,341,8,29
hh_size,,341,13,5
hh_size,,341,12,0
hh_size,,341,11,14
hh_size,,341,10,17
hh_size,,341,39,0
hh_size,,341,38,0
hh_size,,341,15,5
hh_size,,341,14,3
hh_size,,341,17,0
hh_size,,341,16,11
hh_size,,341,19,0
hh_size,,341,18,0
hh_size,,341,31,0
hh_size,,341,30,0
hh_size,,341,37,0
hh_size,,341,50,0
hh_size,,341,35,0
hh_size,,341,34,0
hh_size,,341,33,0
hh_size,,341,32,0
hh_size,,342,,0
hh_size,,342,36,0
hh_size,,342,24,0
hh_size,,342,25,0
hh_size,,342,26,0
hh_size,,342,27,0
hh_size,,342,20,0
hh_size,,342,21,0
hh_size,,342,22,0
hh_size,,342,23,0
hh_size,,342,47,0
hh_size,,342,45,0
hh_size,,342,28,0
hh_size,,342,29,0
hh_size,,342,40,0
hh_size,,342,41,0
hh_size,,342,1,0
hh_size,,342,3,3
hh_size,,342,2,1
hh_size,,342,5,3
hh_size,,342,4,3
hh_size,,342,7,1
hh_size,,342,6,3
hh_size,,342,9,5
hh_size,,342,8,0
hh_size,,342,13,0
hh_size,,342,12,1
hh_size,,342,11,10
hh_size,,342,10,2
hh_size,,342,39,0
hh_size,,342,38,0
hh_size,,342,15,0
hh_size,,342,14,0
hh_size,,342,17,0
hh_size,,342,16,0
hh_size,,342,19,0
hh_size,,342,18,0
hh_size,,342,31,0
hh_size,,342,30,0
hh_size,,342,37,0
hh_size,,342,50,0
hh_size,,342,35,0
hh_size,,342,34,0
hh_size,,342,33,0
hh_size,,342,32,0
hh_size,,343,,0
hh_size,,343,36,0
hh_size,,343,24,0
hh_size,,343,25,0
hh_size,,343,26,0
hh_size,,343,27,0
hh_size,,343,20,0
hh_size,,343,21,0
hh_size,,343,22,0
hh_size,,343,23,0
hh_size,,343,47,0
hh_size,,343,45,0
hh_size,,343,28,0
hh_size,,343,29,0
hh_size,,343,40,0
hh_size,,343,41,0
hh_size,,343,1,0
hh_size,,343,3,3
hh_size,,343,2,0
hh_size,,343,5,6
hh_size,,343,4,10
hh_size,,343,7,18
hh_size,,343,6,22
hh_size,,343,9,4
hh_size,,343,8,0
hh_size,,343,13,0
hh_size,,343,12,0
hh_size,,343,11,0
hh_size,,343,10,6
hh_size,,343,39,0
hh_size,,343,38,0
hh_size,,343,15,0
hh_size,,343,14,0
hh_size,,343,17,0
hh_size,,343,16,0
hh_size,,343,19,0
hh_size,,343,18,0
hh_size,,343,31,0
hh_size,,343,30,0
hh_size,,343,37,0
hh_size,,343,50,0
hh_size,,343,35,0
hh_size,,343,34,0
hh_size,,343,33,0
hh_size,,343,32,0
hh_size,,281,,0
hh_size,,281,36,0
hh_size,,281,24,0
hh_size,,281,25,0
hh_size,,281,26,0
hh_size,,281,27,0
hh_size,,281,20,0
hh_size,,281,21,0
hh_size,,281,22,0
hh_size,,281,23,0
hh_size,,281,47,0
hh_size,,281,45,0
hh_size,,281,28,0
hh_size,,281,29,0
hh_size,,281,40,0
hh_size,,281,41,0
hh_size,,281,1,0
hh_size,,281,3,36
hh_size,,281,2,13
hh_size,,281,5,90
hh_size,,281,4,68
hh_size,,281,7,77
hh_size,,281,6,68
hh_size,,281,9,10
hh_size,,281,8,77
hh_size,,281,13,0
hh_size,,281,12,0
hh_size,,281,11,24
hh_size,,281,10,22
hh_size,,281,39,0
hh_size,,281,38,0
hh_size,,281,15,2
hh_size,,281,14,0
hh_size,,281,17,0
hh_size,,281,16,0
hh_size,,281,19,0
hh_size,,281,18,0
hh_size,,281,31,0
hh_size,,281,30,0
hh_size,,281,37,0
hh_size,,281,50,0
hh_size,,281,35,0
hh_size,,281,34,0
hh_size,,281,33,0
hh_size,,281,32,0
hh_size,,283,,0
hh_size,,283,36,0
hh_size,,283,24,0
hh_size,,283,25,0
hh_size,,283,26,0
hh_size,,283,27,0
hh_size,,283,20,0
hh_size,,283,21,0
hh_size,,283,22,0
hh_size,,283,23,0
hh_size,,283,47,0
hh_size,,283,45,0
hh_size,,283,28,0
hh_size,,283,29,0
hh_size,,283,40,0
hh_size,,283,41,0
hh_size,,283,1,0
hh_size,,283,3,31
hh_size,,283,2,2
hh_size,,283,5,41
hh_size,,283,4,31
hh_size,,283,7,11
hh_size,,283,6,64
hh_size,,283,9,7
hh_size,,283,8,31
hh_size,,283,13,2
hh_size,,283,12,0
hh_size,,283,11,2
hh_size,,283,10,17
hh_size,,283,39,0
hh_size,,283,38,0
hh_size,,283,15,0
hh_size,,283,14,8
hh_size,,283,17,0
hh_size,,283,16,0
hh_size,,283,19,0
hh_size,,283,18,0
hh_size,,283,31,0
hh_size,,283,30,0
hh_size,,283,37,0
hh_size,,283,50,0
hh_size,,283,35,0
hh_size,,283,34,0
hh_size,,283,33,0
hh_size,,283,32,0
hh_size,,282,,0
hh_size,,282,36,0
hh_size,,282,24,0
hh_size,,282,25,0
hh_size,,282,26,0
hh_size,,282,27,0
hh_size,,282,20,0
hh_size,,282,21,0
hh_size,,282,22,0
hh_size,,282,23,0
hh_size,,282,47,0
hh_size,,282,45,0
hh_size,,282,28,0
hh_size,,282,29,0
hh_size,,282,40,0
hh_size,,282,41,0
hh_size,,282,1,2
hh_size,,282,3,9
hh_size,,282,2,6
hh_size,,282,5,36
hh_size,,282,4,37
hh_size,,282,7,18
hh_size,,282,6,48
hh_size,,282,9,11
hh_size,,282,8,18
hh_size,,282,13,0
hh_size,,282,12,0
hh_size,,282,11,13
hh_size,,282,10,8
hh_size,,282,39,0
hh_size,,282,38,0
hh_size,,282,15,0
hh_size,,282,14,5
hh_size,,282,17,0
hh_size,,282,16,0
hh_size,,282,19,0
hh_size,,282,18,0
hh_size,,282,31,0
hh_size,,282,30,0
hh_size,,282,37,0
hh_size,,282,50,0
hh_size,,282,35,0
hh_size,,282,34,0
hh_size,,282,33,0
hh_size,,282,32,0
hh_size,,120,,0
hh_size,,120,36,0
hh_size,,120,24,0
hh_size,,120,25,0
hh_size,,120,26,0
hh_size,,120,27,0
hh_size,,120,20,0
hh_size,,120,21,0
hh_size,,120,22,0
hh_size,,120,23,0
hh_size,,120,47,0
hh_size,,120,45,0
hh_size,,120,28,0
hh_size,,120,29,0
hh_size,,120,40,0
hh_size,,120,41,0
hh_size,,120,1,0
hh_size,,120,3,1
hh_size,,120,2,1
hh_size,,120,5,1
hh_size,,120,4,3
hh_size,,120,7,9
hh_size,,120,6,9
hh_size,,120,9,0
hh_size,,120,8,0
hh_size,,120,13,8
hh_size,,120,12,7
hh_size,,120,11,0
hh_size,,120,10,0
hh_size,,120,39,0
hh_size,,120,38,0
hh_size,,120,15,0
hh_size,,120,14,0
hh_size,,120,17,0
hh_size,,120,16,0
hh_size,,120,19,0
hh_size,,120,18,0
hh_size,,120,31,0
hh_size,,120,30,0
hh_size,,120,37,0
hh_size,,120,50,0
hh_size,,120,35,0
hh_size,,120,34,0
hh_size,,120,33,0
hh_size,,120,32,0
hh_size,,121,,0
hh_size,,121,36,0
hh_size,,121,24,0
hh_size,,121,25,10
hh_size,,121,26,0
hh_size,,121,27,0
hh_size,,121,20,23
hh_size,,121,21,9
hh_size,,121,22,0
hh_size,,121,23,0
hh_size,,121,47,0
hh_size,,121,45,0
hh_size,,121,28,0
hh_size,,121,29,0
hh_size,,121,40,0
hh_size,,121,41,0
hh_size,,121,1,17
hh_size,,121,3,210
hh_size,,121,2,59
hh_size,,121,5,836
hh_size,,121,4,491
hh_size,,121,7,891
hh_size,,121,6,863
hh_size,,121,9,426
hh_size,,121,8,653
hh_size,,121,13,90
hh_size,,121,12,136
hh_size,,121,11,200
hh_size,,121,10,323
hh_size,,121,39,0
hh_size,,121,38,0
hh_size,,121,15,43
hh_size,,121,14,43
hh_size,,121,17,23
hh_size,,121,16,55
hh_size,,121,19,13
hh_size,,121,18,31
hh_size,,121,31,0
hh_size,,121,30,0
hh_size,,121,37,0
hh_size,,121,50,0
hh_size,,121,35,3
hh_size,,121,34,0
hh_size,,121,33,0
hh_size,,121,32,0
hh_size,,122,,0
hh_size,,122,36,0
hh_size,,122,24,0
hh_size,,122,25,0
hh_size,,122,26,0
hh_size,,122,27,0
hh_size,,122,20,0
hh_size,,122,21,0
hh_size,,122,22,0
hh_size,,122,23,0
hh_size,,122,47,0
hh_size,,122,45,0
hh_size,,122,28,0
hh_size,,122,29,0
hh_size,,122,40,0
hh_size,,122,41,0
hh_size,,122,1,1
hh_size,,122,3,34
hh_size,,122,2,11
hh_size,,122,5,100
hh_size,,122,4,105
hh_size,,122,7,127
hh_size,,122,6,151
hh_size,,122,9,46
hh_size,,122,8,72
hh_size,,122,13,7
hh_size,,122,12,25
hh_size,,122,11,10
hh_size,,122,10,43
hh_size,,122,39,0
hh_size,,122,38,0
hh_size,,122,15,5
hh_size,,122,14,6
hh_size,,122,17,8
hh_size,,122,16,0
hh_size,,122,19,0
hh_size,,122,18,0
hh_size,,122,31,0
hh_size,,122,30,0
hh_size,,122,37,0
hh_size,,122,50,0
hh_size,,122,35,0
hh_size,,122,34,0
hh_size,,122,33,0
hh_size,,122,32,0
hh_size,,123,,0
hh_size,,123,36,0
hh_size,,123,24,0
hh_size,,123,25,0
hh_size,,123,26,0
hh_size,,123,27,0
hh_size,,123,20,11
hh_size,,123,21,0
hh_size,,123,22,0
hh_size,,123,23,0
hh_size,,123,47,0
hh_size,,123,45,0
hh_size,,123,28,0
hh_size,,123,29,0
hh_size,,123,40,0
hh_size,,123,41,0
hh_size,,123,1,0
hh_size,,123,3,82
hh_size,,123,2,15
hh_size,,123,5,179
hh_size,,123,4,127
hh_size,,123,7,156
hh_size,,123,6,169
hh_size,,123,9,63
hh_size,,123,8,148
hh_size,,123,13,46
hh_size,,123,12,67
hh_size,,123,11,36
hh_size,,123,10,72
hh_size,,123,39,0
hh_size,,123,38,0
hh_size,,123,15,8
hh_size,,123,14,21
hh_size,,123,17,0
hh_size,,123,16,7
hh_size,,123,19,0
hh_size,,123,18,10
hh_size,,123,31,0
hh_size,,123,30,0
hh_size,,123,37,0
hh_size,,123,50,0
hh_size,,123,35,0
hh_size,,123,34,0
hh_size,,123,33,0
hh_size,,123,32,0
hh_size,,21,,0
hh_size,,21,36,11
hh_size,,21,24,0
hh_size,,21,25,0
hh_size,,21,26,0
hh_size,,21,27,0
hh_size,,21,20,59
hh_size,,21,21,18
hh_size,,21,22,9
hh_size,,21,23,23
hh_size,,21,47,0
hh_size,,21,45,0
hh_size,,21,28,0
hh_size,,21,29,0
hh_size,,21,40,0
hh_size,,21,41,0
hh_size,,21,1,11
hh_size,,21,3,299
hh_size,,21,2,195
hh_size,,21,5,912
hh_size,,21,4,576
hh_size,,21,7,961
hh_size,,21,6,965
hh_size,,21,9,511
hh_size,,21,8,703
hh_size,,21,13,89
hh_size,,21,12,209
hh_size,,21,11,233
hh_size,,21,10,364
hh_size,,21,39,0
hh_size,,21,38,0
hh_size,,21,15,37
hh_size,,21,14,62
hh_size,,21,17,21
hh_size,,21,16,50
hh_size,,21,19,0
hh_size,,21,18,32
hh_size,,21,31,0
hh_size,,21,30,0
hh_size,,21,37,0
hh_size,,21,50,0
hh_size,,21,35,0
hh_size,,21,34,0
hh_size,,21,33,11
hh_size,,21,32,0
hh_size,,23,,0
hh_size,,23,36,0
hh_size,,23,24,0
hh_size,,23,25,0
hh_size,,23,26,0
hh_size,,23,27,0
hh_size,,23,20,8
hh_size,,23,21,2
hh_size,,23,22,5
hh_size,,23,23,0
hh_size,,23,47,0
hh_size,,23,45,0
hh_size,,23,28,0
hh_size,,23,29,0
hh_size,,23,40,0
hh_size,,23,41,0
hh_size,,23,1,2
hh_size,,23,3,86
hh_size,,23,2,15
hh_size,,23,5,172
hh_size,,23,4,176
hh_size,,23,7,115
hh_size,,23,6,188
hh_size,,23,9,51
hh_size,,23,8,126
hh_size,,23,13,6
hh_size,,23,12,12
hh_size,,23,11,21
hh_size,,23,10,37
hh_size,,23,39,0
hh_size,,23,38,0
hh_size,,23,15,0
hh_size,,23,14,0
hh_size,,23,17,5
hh_size,,23,16,4
hh_size,,23,19,0
hh_size,,23,18,0
hh_size,,23,31,0
hh_size,,23,30,0
hh_size,,23,37,0
hh_size,,23,50,0
hh_size,,23,35,0
hh_size,,23,34,0
hh_size,,23,33,0
hh_size,,23,32,0
hh_size,,22,,0
hh_size,,22,36,0
hh_size,,22,24,0
hh_size,,22,25,1
hh_size,,22,26,0
hh_size,,22,27,0
hh_size,,22,20,0
hh_size,,22,21,0
hh_size,,22,22,0
hh_size,,22,23,0
hh_size,,22,47,0
hh_size,,22,45,3
hh_size,,22,28,0
hh_size,,22,29,0
hh_size,,22,40,0
hh_size,,22,41,0
hh_size,,22,1,2
hh_size,,22,3,198
hh_size,,22,2,47
hh_size,,22,5,442
hh_size,,22,4,381
hh_size,,22,7,261
hh_size,,22,6,353
hh_size,,22,9,119
hh_size,,22,8,201
hh_size,,22,13,4
hh_size,,22,12,45
hh_size,,22,11,43
hh_size,,22,10,96
hh_size,,22,39,5
hh_size,,22,38,0
hh_size,,22,15,15
hh_size,,22,14,0
hh_size,,22,17,8
hh_size,,22,16,0
hh_size,,22,19,4
hh_size,,22,18,8
hh_size,,22,31,0
hh_size,,22,30,0
hh_size,,22,37,0
hh_size,,22,50,0
hh_size,,22,35,0
hh_size,,22,34,0
hh_size,,22,33,0
hh_size,,22,32,0
hh_size,,11,,0
hh_size,,11,36,3
hh_size,,11,24,11
hh_size,,11,25,11
hh_size,,11,26,6
hh_size,,11,27,11
hh_size,,11,20,23
hh_size,,11,21,5
hh_size,,11,22,0
hh_size,,11,23,0
hh_size,,11,47,0
hh_size,,11,45,0
hh_size,,11,28,14
hh_size,,11,29,0
hh_size,,11,40,0
hh_size,,11,41,0
hh_size,,11,1,20
hh_size,,11,3,278
hh_size,,11,2,72
hh_size,,11,5,843
hh_size,,11,4,505
hh_size,,11,7,798
hh_size,,11,6,843
hh_size,,11,9,415
hh_size,,11,8,557
hh_size,,11,13,59
hh_size,,11,12,139
hh_size,,11,11,183
hh_size,,11,10,396
hh_size,,11,39,0
hh_size,,11,38,0
hh_size,,11,15,95
hh_size,,11,14,93
hh_size,,11,17,24
hh_size,,11,16,26
hh_size,,11,19,0
hh_size,,11,18,21
hh_size,,11,31,0
hh_size,,11,30,0
hh_size,,11,37,0
hh_size,,11,50,0
hh_size,,11,35,0
hh_size,,11,34,0
hh_size,,11,33,0
hh_size,,11,32,0
hh_size,,12,,0
hh_size,,12,36,0
hh_size,,12,24,0
hh_size,,12,25,12
hh_size,,12,26,0
hh_size,,12,27,0
hh_size,,12,20,3
hh_size,,12,21,3
hh_size,,12,22,0
hh_size,,12,23,0
hh_size,,12,47,0
hh_size,,12,45,0
hh_size,,12,28,0
hh_size,,12,29,0
hh_size,,12,40,0
hh_size,,12,41,0
hh_size,,12,1,12
hh_size,,12,3,203
hh_size,,12,2,47
hh_size,,12,5,512
hh_size,,12,4,377
hh_size,,12,7,348
hh_size,,12,6,392
hh_size,,12,9,129
hh_size,,12,8,201
hh_size,,12,13,8
hh_size,,12,12,20
hh_size,,12,11,76
hh_size,,12,10,85
hh_size,,12,39,0
hh_size,,12,38,0
hh_size,,12,15,10
hh_size,,12,14,17
hh_size,,12,17,0
hh_size,,12,16,7
hh_size,,12,19,0
hh_size,,12,18,2
hh_size,,12,31,0
hh_size,,12,30,0
hh_size,,12,37,0
hh_size,,12,50,0
hh_size,,12,35,0
hh_size,,12,34,0
hh_size,,12,33,0
hh_size,,12,32,0
hh_size,,413,,0
hh_size,,413,36,0
hh_size,,413,24,0
hh_size,,413,25,0
hh_size,,413,26,0
hh_size,,413,27,0
hh_size,,413,20,0
hh_size,,413,21,0
hh_size,,413,22,0
hh_size,,413,23,0
hh_size,,413,47,0
hh_size,,413,45,0
hh_size,,413,28,0
hh_size,,413,29,0
hh_size,,413,40,0
hh_size,,413,41,0
hh_size,,413,1,0
hh_size,,413,3,3
hh_size,,413,2,0
hh_size,,413,5,5
hh_size,,413,4,6
hh_size,,413,7,6
hh_size,,413,6,11
hh_size,,413,9,0
hh_size,,413,8,4
hh_size,,413,13,0
hh_size,,413,12,0
hh_size,,413,11,0
hh_size,,413,10,0
hh_size,,413,39,0
hh_size,,413,38,0
hh_size,,413,15,0
hh_size,,413,14,0
hh_size,,413,17,0
hh_size,,413,16,0
hh_size,,413,19,0
hh_size,,413,18,0
hh_size,,413,31,0
hh_size,,413,30,0
hh_size,,413,37,0
hh_size,,413,50,0
hh_size,,413,35,0
hh_size,,413,34,0
hh_size,,413,33,0
hh_size,,413,32,0
hh_size,,371,,0
hh_size,,371,36,0
hh_size,,371,24,0
hh_size,,371,25,0
hh_size,,371,26,0
hh_size,,371,27,0
hh_size,,371,20,0
hh_size,,371,21,0
hh_size,,371,22,0
hh_size,,371,23,0
hh_size,,371,47,0
hh_size,,371,45,0
hh_size,,371,28,0
hh_size,,371,29,0
hh_size,,371,40,0
hh_size,,371,41,0
hh_size,,371,1,0
hh_size,,371,3,3
hh_size,,371,2,1
hh_size,,371,5,25
hh_size,,371,4,11
hh_size,,371,7,9
hh_size,,371,6,5
hh_size,,371,9,0
hh_size,,371,8,5
hh_size,,371,13,0
hh_size,,371,12,0
hh_size,,371,11,0
hh_size,,371,10,0
hh_size,,371,39,0
hh_size,,371,38,0
hh_size,,371,15,0
hh_size,,371,14,0
hh_size,,371,17,0
hh_size,,371,16,0
hh_size,,371,19,0
hh_size,,371,18,0
hh_size,,371,31,0
hh_size,,371,30,0
hh_size,,371,37,0
hh_size,,371,50,0
hh_size,,371,35,0
hh_size,,371,34,0
hh_size,,371,33,0
hh_size,,371,32,0
hh_size,,372,,0
hh_size,,372,36,0
hh_size,,372,24,0
hh_size,,372,25,0
hh_size,,372,26,0
hh_size,,372,27,0
hh_size,,372,20,0
hh_size,,372,21,0
hh_size,,372,22,0
hh_size,,372,23,0
hh_size,,372,47,0
hh_size,,372,45,0
hh_size,,372,28,0
hh_size,,372,29,0
hh_size,,372,40,0
hh_size,,372,41,0
hh_size,,372,1,0
hh_size,,372,3,1
hh_size,,372,2,0
hh_size,,372,5,5
hh_size,,372,4,0
hh_size,,372,7,6
hh_size,,372,6,8
hh_size,,372,9,0
hh_size,,372,8,0
hh_size,,372,13,0
hh_size,,372,12,0
hh_size,,372,11,0
hh_size,,372,10,0
hh_size,,372,39,0
hh_size,,372,38,0
hh_size,,372,15,0
hh_size,,372,14,0
hh_size,,372,17,0
hh_size,,372,16,0
hh_size,,372,19,0
hh_size,,372,18,0
hh_size,,372,31,0
hh_size,,372,30,0
hh_size,,372,37,0
hh_size,,372,50,0
hh_size,,372,35,0
hh_size,,372,34,0
hh_size,,372,33,0
hh_size,,372,32,0
hh_size,,292,,0
hh_size,,292,36,0
hh_size,,292,24,0
hh_size,,292,25,0
hh_size,,292,26,0
hh_size,,292,27,0
hh_size,,292,20,0
hh_size,,292,21,0
hh_size,,292,22,0
hh_size,,292,23,0
hh_size,,292,47,0
hh_size,,292,45,0
hh_size,,292,28,0
hh_size,,292,29,0
hh_size,,292,40,0
hh_size,,292,41,0
hh_size,,292,1,0
hh_size,,292,3,8
hh_size,,292,2,1
hh_size,,292,5,31
hh_size,,292,4,14
hh_size,,292,7,16
hh_size,,292,6,7
hh_size,,292,9,0
hh_size,,292,8,1
hh_size,,292,13,0
hh_size,,292,12,0
hh_size,,292,11,3
hh_size,,292,10,0
hh_size,,292,39,0
hh_size,,292,38,0
hh_size,,292,15,0
hh_size,,292,14,0
hh_size,,292,17,0
hh_size,,292,16,0
hh_size,,292,19,0
hh_size,,292,18,0
hh_size,,292,31,0
hh_size,,292,30,0
hh_size,,292,37,0
hh_size,,292,50,0
hh_size,,292,35,0
hh_size,,292,34,0
hh_size,,292,33,0
hh_size,,292,32,0
hh_size,,293,,0
hh_size,,293,36,0
hh_size,,293,24,0
hh_size,,293,25,0
hh_size,,293,26,0
hh_size,,293,27,0
hh_size,,293,20,0
hh_size,,293,21,0
hh_size,,293,22,0
hh_size,,293,23,0
hh_size,,293,47,0
hh_size,,293,45,0
hh_size,,293,28,0
hh_size,,293,29,0
hh_size,,293,40,0
hh_size,,293,41,0
hh_size,,293,1,0
hh_size,,293,3,7
hh_size,,293,2,2
hh_size,,293,5,16
hh_size,,293,4,9
hh_size,,293,7,8
hh_size,,293,6,15
hh_size,,293,9,8
hh_size,,293,8,10
hh_size,,293,13,0
hh_size,,293,12,0
hh_size,,293,11,0
hh_size,,293,10,4
hh_size,,293,39,0
hh_size,,293,38,0
hh_size,,293,15,0
hh_size,,293,14,0
hh_size,,293,17,0
hh_size,,293,16,0
hh_size,,293,19,0
hh_size,,293,18,0
hh_size,,293,31,0
hh_size,,293,30,0
hh_size,,293,37,0
hh_size,,293,50,0
hh_size,,293,35,0
hh_size,,293,34,0
hh_size,,293,33,0
hh_size,,293,32,0
hh_size,,291,,0
hh_size,,291,36,0
hh_size,,291,24,0
hh_size,,291,25,0
hh_size,,291,26,0
hh_size,,291,27,0
hh_size,,291,20,0
hh_size,,291,21,0
hh_size,,291,22,0
hh_size,,291,23,0
hh_size,,291,47,0
hh_size,,291,45,0
hh_size,,291,28,0
hh_size,,291,29,0
hh_size,,291,40,0
hh_size,,291,41,0
hh_size,,291,1,1
hh_size,,291,3,27
hh_size,,291,2,3
hh_size,,291,5,54
hh_size,,291,4,45
hh_size,,291,7,94
hh_size,,291,6,90
hh_size,,291,9,18
hh_size,,291,8,38
hh_size,,291,13,0
hh_size,,291,12,14
hh_size,,291,11,11
hh_size,,291,10,12
hh_size,,291,39,0
hh_size,,291,38,0
hh_size,,291,15,3
hh_size,,291,14,6
hh_size,,291,17,0
hh_size,,291,16,8
hh_size,,291,19,0
hh_size,,291,18,0
hh_size,,291,31,0
hh_size,,291,30,0
hh_size,,291,37,0
hh_size,,291,50,0
hh_size,,291,35,0
hh_size,,291,34,0
hh_size,,291,33,0
hh_size,,291,32,0
hh_size,,312,,0
hh_size,,312,36,0
hh_size,,312,24,0
hh_size,,312,25,0
hh_size,,312,26,0
hh_size,,312,27,0
hh_size,,312,20,0
hh_size,,312,21,0
hh_size,,312,22,0
hh_size,,312,23,0
hh_size,,312,47,0
hh_size,,312,45,0
hh_size,,312,28,0
hh_size,,312,29,0
hh_size,,312,40,0
hh_size,,312,41,0
hh_size,,312,1,0
hh_size,,312,3,4
hh_size,,312,2,0
hh_size,,312,5,13
hh_size,,312,4,10
hh_size,,312,7,17
hh_size,,312,6,29
hh_size,,312,9,21
hh_size,,312,8,0
hh_size,,312,13,0
hh_size,,312,12,0
hh_size,,312,11,4
hh_size,,312,10,5
hh_size,,312,39,0
hh_size,,312,38,0
hh_size,,312,15,4
hh_size,,312,14,0
hh_size,,312,17,0
hh_size,,312,16,0
hh_size,,312,19,0
hh_size,,312,18,0
hh_size,,312,31,0
hh_size,,312,30,0
hh_size,,312,37,0
hh_size,,312,50,0
hh_size,,312,35,0
hh_size,,312,34,0
hh_size,,312,33,0
hh_size,,312,32,0
hh_size,,311,,0
hh_size,,311,36,0
hh_size,,311,24,0
hh_size,,311,25,0
hh_size,,311,26,0
hh_size,,311,27,0
hh_size,,311,20,0
hh_size,,311,21,0
hh_size,,311,22,0
hh_size,,311,23,0
hh_size,,311,47,0
hh_size,,311,45,0
hh_size,,311,28,0
hh_size,,311,29,0
hh_size,,311,40,0
hh_size,,311,41,0
hh_size,,311,1,0
hh_size,,311,3,21
hh_size,,311,2,3
hh_size,,311,5,45
hh_size,,311,4,36
hh_size,,311,7,42
hh_size,,311,6,68
hh_size,,311,9,33
hh_size,,311,8,32
hh_size,,311,13,8
hh_size,,311,12,7
hh_size,,311,11,24
hh_size,,311,10,16
hh_size,,311,39,0
hh_size,,311,38,0
hh_size,,311,15,0
hh_size,,311,14,0
hh_size,,311,17,0
hh_size,,311,16,0
hh_size,,311,19,0
hh_size,,311,18,0
hh_size,,311,31,0
hh_size,,311,30,0
hh_size,,311,37,0
hh_size,,311,50,0
hh_size,,311,35,0
hh_size,,311,34,0
hh_size,,311,33,0
hh_size,,311,32,0
hh_size,,191,,0
hh_size,,191,36,6
hh_size,,191,24,11
hh_size,,191,25,0
hh_size,,191,26,0
hh_size,,191,27,0
hh_size,,191,20,6
hh_size,,191,21,7
hh_size,,191,22,0
hh_size,,191,23,0
hh_size,,191,47,0
hh_size,,191,45,13
hh_size,,191,28,0
hh_size,,191,29,0
hh_size,,191,40,0
hh_size,,191,41,3
hh_size,,191,1,18
hh_size,,191,3,163
hh_size,,191,2,26
hh_size,,191,5,435
hh_size,,191,4,304
hh_size,,191,7,449
hh_size,,191,6,460
hh_size,,191,9,266
hh_size,,191,8,372
hh_size,,191,13,57
hh_size,,191,12,72
hh_size,,191,11,123
hh_size,,191,10,205
hh_size,,191,39,0
hh_size,,191,38,0
hh_size,,191,15,23
hh_size,,191,14,36
hh_size,,191,17,18
hh_size,,191,16,21
hh_size,,191,19,16
hh_size,,191,18,0
hh_size,,191,31,0
hh_size,,191,30,18
hh_size,,191,37,5
hh_size,,191,50,0
hh_size,,191,35,0
hh_size,,191,34,0
hh_size,,191,33,0
hh_size,,191,32,0
hh_size,,193,,0
hh_size,,193,36,0
hh_size,,193,24,0
hh_size,,193,25,0
hh_size,,193,26,0
hh_size,,193,27,0
hh_size,,193,20,0
hh_size,,193,21,0
hh_size,,193,22,0
hh_size,,193,23,0
hh_size,,193,47,0
hh_size,,193,45,0
hh_size,,193,28,0
hh_size,,193,29,0
hh_size,,193,40,0
hh_size,,193,41,0
hh_size,,193,1,0
hh_size,,193,3,33
hh_size,,193,2,6
hh_size,,193,5,75
hh_size,,193,4,58
hh_size,,193,7,62
hh_size,,193,6,55
hh_size,,193,9,26
hh_size,,193,8,15
hh_size,,193,13,0
hh_size,,193,12,11
hh_size,,193,11,6
hh_size,,193,10,22
hh_size,,193,39,0
hh_size,,193,38,0
hh_size,,193,15,0
hh_size,,193,14,0
hh_size,,193,17,0
hh_size,,193,16,0
hh_size,,193,19,0
hh_size,,193,18,0
hh_size,,193,31,0
hh_size,,193,30,0
hh_size,,193,37,0
hh_size,,193,50,0
hh_size,,193,35,0
hh_size,,193,34,0
hh_size,,193,33,0
hh_size,,193,32,0
hh_size,,192,,0
hh_size,,192,36,0
hh_size,,192,24,0
hh_size,,192,25,0
hh_size,,192,26,0
hh_size,,192,27,0
hh_size,,192,20,12
hh_size,,192,21,0
hh_size,,192,22,0
hh_size,,192,23,0
hh_size,,192,47,0
hh_size,,192,45,0
hh_size,,192,28,0
hh_size,,192,29,0
hh_size,,192,40,0
hh_size,,192,41,0
hh_size,,192,1,0
hh_size,,192,3,45
hh_size,,192,2,3
hh_size,,192,5,141
hh_size,,192,4,87
hh_size,,192,7,108
hh_size,,192,6,106
hh_size,,192,9,11
